Year,Month,usg_apt_id,usg_apt,usg_wac,fg_apt_id,fg_apt,fg_wac,airlineid,carrier,carriergroup,type,Scheduled,Charter,Total
2016,5,13303,MIA,33,10411,AUA,277,19805,AA,1,Passengers,16022,0,16022
2016,5,13303,MIA,33,10411,AUA,277,20310,K8,1,Passengers,0,337,337
2016,5,13303,MIA,33,10411,AUA,277,19565,PY,0,Passengers,2316,0,2316
2016,5,13303,MIA,33,10486,BAQ,327,19805,AA,1,Passengers,4905,0,4905
2016,5,13303,MIA,33,10486,BAQ,327,19537,AV,0,Passengers,4861,0,4861
2016,5,13303,MIA,33,10517,BCN,482,19805,AA,1,Passengers,11908,0,11908
2016,5,13303,MIA,33,10521,BDA,207,19805,AA,1,Passengers,6052,0,6052
2016,5,13303,MIA,33,10545,BEL,316,20167,JJ,0,Passengers,2612,0,2612
2016,5,13303,MIA,33,10575,BGI,205,19805,AA,1,Passengers,17426,0,17426
2016,5,13303,MIA,33,10658,BLA,388,21142,9V,0,Passengers,10992,0,10992
2016,5,13303,MIA,33,10711,BOG,327,21463,4C,0,Passengers,11670,0,11670
2016,5,13303,MIA,33,10711,BOG,327,19805,AA,1,Passengers,15932,0,15932
2016,5,13303,MIA,33,10711,BOG,327,19537,AV,0,Passengers,24993,0,24993
2016,5,13303,MIA,33,10752,BRU,409,21552,TB,0,Passengers,3331,0,3331
2016,5,13303,MIA,33,10758,BSB,316,19805,AA,1,Passengers,8932,0,8932
2016,5,13303,MIA,33,10758,BSB,316,20167,JJ,0,Passengers,8720,0,8720
2016,5,13303,MIA,33,10846,BZE,106,19805,AA,1,Passengers,10134,0,10134
2016,5,13303,MIA,33,10878,CAP,238,19805,AA,1,Passengers,5316,0,5316
2016,5,13303,MIA,33,10911,CCS,388,19805,AA,1,Passengers,16759,0,16759
2016,5,13303,MIA,33,10911,CCS,388,21258,S3,0,Passengers,31109,0,31109
2016,5,13303,MIA,33,10920,CDG,427,19805,AA,1,Passengers,11068,0,11068
2016,5,13303,MIA,33,10920,CDG,427,19532,AF,0,Passengers,19740,0,19740
2016,5,13303,MIA,33,10954,CFG,219,19805,AA,1,Passengers,0,1314,1314
2016,5,13303,MIA,33,10954,CFG,219,20398,MQ,1,Passengers,0,397,397
2016,5,13303,MIA,33,11052,CLO,327,19805,AA,1,Passengers,6235,0,6235
2016,5,13303,MIA,33,11052,CLO,327,19537,AV,0,Passengers,6026,0,6026
2016,5,13303,MIA,33,11075,CMW,219,21161,09Q,1,Passengers,0,1235,1235
2016,5,13303,MIA,33,11075,CMW,219,21672,8I,0,Passengers,331,0,331
2016,5,13303,MIA,33,11075,CMW,219,19805,AA,1,Passengers,0,1002,1002
2016,5,13303,MIA,33,11075,CMW,219,21650,EE,1,Passengers,0,1894,1894
2016,5,13303,MIA,33,11075,CMW,219,20398,MQ,1,Passengers,0,368,368
2016,5,13303,MIA,33,11082,CNF,316,19805,AA,1,Passengers,4725,0,4725
2016,5,13303,MIA,33,11108,COR,303,19535,AR,0,Passengers,3127,0,3127
2016,5,13303,MIA,33,11164,CTG,327,19805,AA,1,Passengers,125,0,125
2016,5,13303,MIA,33,11164,CTG,327,19537,AV,0,Passengers,5311,0,5311
2016,5,13303,MIA,33,11032,CUN,148,21578,4O,0,Passengers,7074,0,7074
2016,5,13303,MIA,33,11032,CUN,148,19805,AA,1,Passengers,42404,0,42404
2016,5,13303,MIA,33,11032,CUN,148,20402,GL,1,Passengers,0,325,325
2016,5,13303,MIA,33,11032,CUN,148,19552,LA,0,Passengers,71,0,71
2016,5,13303,MIA,33,11185,CUR,262,21411,7I,0,Passengers,6215,0,6215
2016,5,13303,MIA,33,11185,CUR,262,19805,AA,1,Passengers,11543,0,11543
2016,5,13303,MIA,33,11225,CYB,233,19912,KX,0,Passengers,658,0,658
2016,5,13303,MIA,33,11244,CZM,148,19805,AA,1,Passengers,791,0,791
2016,5,13303,MIA,33,11244,CZM,148,20452,YX,1,Passengers,1477,0,1477
2016,5,13303,MIA,33,11369,DOH,664,21262,QR,0,Passengers,15103,0,15103
2016,5,13303,MIA,33,11444,DUS,429,21361,AB,0,Passengers,15346,0,15346
2016,5,13303,MIA,33,11534,ELH,204,20398,MQ,1,Passengers,2269,0,2269
2016,5,13303,MIA,33,11625,EZE,303,21084,4M,0,Passengers,12420,0,12420
2016,5,13303,MIA,33,11625,EZE,303,19805,AA,1,Passengers,29006,0,29006
2016,5,13303,MIA,33,11625,EZE,303,19535,AR,0,Passengers,27425,0,27425
2016,5,13303,MIA,33,11651,FCO,450,19539,AZ,0,Passengers,12245,0,12245
2016,5,13303,MIA,33,11654,FDF,252,20452,YX,1,Passengers,459,0,459
2016,5,13303,MIA,33,11681,FKB,429,21646,24Q,0,Passengers,0,4,4
2016,5,13303,MIA,33,11730,FOR,316,20167,JJ,0,Passengers,3061,0,3061
2016,5,13303,MIA,33,11731,FPO,204,20452,YX,1,Passengers,7266,0,7266
2016,5,13303,MIA,33,11760,FRA,429,19554,LH,0,Passengers,25629,0,25629
2016,5,13303,MIA,33,11868,GCM,233,19805,AA,1,Passengers,15331,0,15331
2016,5,13303,MIA,33,11868,GCM,233,19912,KX,0,Passengers,9529,0,9529
2016,5,13303,MIA,33,11888,GEO,350,21650,EE,1,Passengers,0,261,261
2016,5,13303,MIA,33,11888,GEO,350,20310,K8,1,Passengers,0,167,167
2016,5,13303,MIA,33,11888,GEO,350,19565,PY,0,Passengers,2393,0,2393
2016,5,13303,MIA,33,11907,GGT,204,20452,YX,1,Passengers,2947,0,2947
2016,5,13303,MIA,33,11915,GIG,316,19805,AA,1,Passengers,14686,0,14686
2016,5,13303,MIA,33,11915,GIG,316,20167,JJ,0,Passengers,11686,0,11686
2016,5,13303,MIA,33,11950,GND,273,19805,AA,1,Passengers,5528,0,5528
2016,5,13303,MIA,33,11988,GRU,316,19805,AA,1,Passengers,32198,0,32198
2016,5,13303,MIA,33,11988,GRU,316,20167,JJ,0,Passengers,41489,0,41489
2016,5,13303,MIA,33,12010,GUA,127,19805,AA,1,Passengers,21451,0,21451
2016,5,13303,MIA,33,12010,GUA,127,19574,TA,0,Passengers,1967,0,1967
2016,5,13303,MIA,33,12051,GYE,337,19805,AA,1,Passengers,19231,0,19231
2016,5,13303,MIA,33,12073,HAV,219,21161,09Q,1,Passengers,0,8366,8366
2016,5,13303,MIA,33,12073,HAV,219,21437,13Q,0,Passengers,0,4,4
2016,5,13303,MIA,33,12073,HAV,219,21672,8I,0,Passengers,2024,0,2024
2016,5,13303,MIA,33,12073,HAV,219,19805,AA,1,Passengers,0,17993,17993
2016,5,13303,MIA,33,12073,HAV,219,21650,EE,1,Passengers,0,13150,13150
2016,5,13303,MIA,33,12073,HAV,219,20310,K8,1,Passengers,0,394,394
2016,5,13303,MIA,33,12073,HAV,219,20398,MQ,1,Passengers,0,1037,1037
2016,5,13303,MIA,33,12101,HEL,425,19538,AY,0,Passengers,5033,0,5033
2016,5,13303,MIA,33,12180,HOG,219,21161,09Q,1,Passengers,0,789,789
2016,5,13303,MIA,33,12180,HOG,219,19805,AA,1,Passengers,0,1792,1792
2016,5,13303,MIA,33,12180,HOG,219,21650,EE,1,Passengers,0,1587,1587
2016,5,13303,MIA,33,12180,HOG,219,20398,MQ,1,Passengers,0,126,126
2016,5,13303,MIA,33,12395,IST,679,19821,TK,0,Passengers,15788,0,15788
2016,5,13303,MIA,33,12693,KIN,243,19805,AA,1,Passengers,23995,0,23995
2016,5,13303,MIA,33,12693,KIN,243,20409,B6,1,Passengers,138,0,138
2016,5,13303,MIA,33,12697,KIV,457,21568,VJT,0,Passengers,0,7,7
2016,5,13303,MIA,33,12900,LBG,427,21308,0QQ,0,Passengers,0,4,4
2016,5,13303,MIA,33,12972,LHR,493,19805,AA,1,Passengers,26892,0,26892
2016,5,13303,MIA,33,12972,LHR,493,19540,BA,0,Passengers,36510,0,36510
2016,5,13303,MIA,33,12972,LHR,493,19682,VS,0,Passengers,11901,0,11901
2016,5,13303,MIA,33,12986,LIM,368,19805,AA,1,Passengers,20431,0,20431
2016,5,13303,MIA,33,12986,LIM,368,20188,LP,0,Passengers,29208,0,29208
2016,5,13303,MIA,33,12986,LIM,368,20208,TQQ,0,Passengers,11371,0,11371
2016,5,13303,MIA,33,12990,LIR,110,19805,AA,1,Passengers,8028,0,8028
2016,5,13303,MIA,33,12990,LIR,110,20452,YX,1,Passengers,62,0,62
2016,5,13303,MIA,33,12991,LIS,469,19576,TP,0,Passengers,5468,0,5468
2016,5,13303,MIA,33,13048,LPB,312,19805,AA,1,Passengers,4337,0,4337
2016,5,13303,MIA,33,13068,LRM,224,20452,YX,1,Passengers,613,0,613
2016,5,13303,MIA,33,13156,MAD,482,19805,AA,1,Passengers,12690,0,12690
2016,5,13303,MIA,33,13156,MAD,482,19547,IB,0,Passengers,27300,0,27300
2016,5,13303,MIA,33,13156,MAD,482,20119,UX,0,Passengers,10276,0,10276
2016,5,13303,MIA,33,13165,MAN,493,20334,MT,0,Passengers,4693,0,4693
2016,5,13303,MIA,33,13166,MAO,316,19805,AA,1,Passengers,3361,0,3361
2016,5,13303,MIA,33,13169,MAR,388,19805,AA,1,Passengers,3289,0,3289
2016,5,13303,MIA,33,13180,MBJ,243,19805,AA,1,Passengers,19912,0,19912
2016,5,13303,MIA,33,13218,MDE,327,19805,AA,1,Passengers,6698,0,6698
2016,5,13303,MIA,33,13218,MDE,327,19537,AV,0,Passengers,6322,0,6322
2016,5,13303,MIA,33,13252,MEX,148,21578,4O,0,Passengers,13128,0,13128
2016,5,13303,MIA,33,13252,MEX,148,19805,AA,1,Passengers,26196,0,26196
2016,5,13303,MIA,33,13252,MEX,148,19534,AM,0,Passengers,21378,0,21378
2016,5,13303,MIA,33,13269,MGA,153,19805,AA,1,Passengers,19095,0,19095
2016,5,13303,MIA,33,13269,MGA,153,19574,TA,0,Passengers,6510,0,6510
2016,5,13303,MIA,33,13289,MHH,204,20452,YX,1,Passengers,2869,0,2869
2016,5,13303,MIA,33,13306,MID,148,20250,5D,0,Passengers,2673,0,2673
2016,5,13303,MIA,33,13514,MTY,148,20250,5D,0,Passengers,88,0,88
2016,5,13303,MIA,33,13514,MTY,148,20452,YX,1,Passengers,2323,0,2323
2016,5,13303,MIA,33,13532,MVD,385,19805,AA,1,Passengers,9068,0,9068
2016,5,13303,MIA,33,13560,MXP,450,19805,AA,1,Passengers,8380,0,8380
2016,5,13303,MIA,33,13605,NAS,204,21437,13Q,0,Passengers,0,6,6
2016,5,13303,MIA,33,13605,NAS,204,19805,AA,1,Passengers,355,0,355
2016,5,13303,MIA,33,13605,NAS,204,20398,MQ,1,Passengers,41,0,41
2016,5,13303,MIA,33,13605,NAS,204,19577,UP,0,Passengers,10152,0,10152
2016,5,13303,MIA,33,13605,NAS,204,20452,YX,1,Passengers,22463,0,22463
2016,5,13303,MIA,33,14012,PAP,238,21411,7I,0,Passengers,2835,0,2835
2016,5,13303,MIA,33,14012,PAP,238,19805,AA,1,Passengers,20139,0,20139
2016,5,13303,MIA,33,14012,PAP,238,19532,AF,0,Passengers,2992,0,2992
2016,5,13303,MIA,33,14012,PAP,238,20310,K8,1,Passengers,0,526,526
2016,5,13303,MIA,33,14153,PLS,281,19805,AA,1,Passengers,8699,0,8699
2016,5,13303,MIA,33,14153,PLS,281,20452,YX,1,Passengers,3097,0,3097
2016,5,13303,MIA,33,14207,POP,224,19805,AA,1,Passengers,7720,0,7720
2016,5,13303,MIA,33,14210,POS,280,19805,AA,1,Passengers,18965,0,18965
2016,5,13303,MIA,33,14210,POS,280,19542,BW,0,Passengers,7198,0,7198
2016,5,13303,MIA,33,14210,POS,280,20310,K8,1,Passengers,0,115,115
2016,5,13303,MIA,33,14278,PTP,235,20310,K8,1,Passengers,0,232,232
2016,5,13303,MIA,33,14278,PTP,235,20452,YX,1,Passengers,222,0,222
2016,5,13303,MIA,33,14286,PTY,162,19805,AA,1,Passengers,14201,0,14201
2016,5,13303,MIA,33,14286,PTY,162,19770,CM,0,Passengers,35522,0,35522
2016,5,13303,MIA,33,14293,PUJ,224,21161,09Q,1,Passengers,0,1103,1103
2016,5,13303,MIA,33,14293,PUJ,224,21084,4M,0,Passengers,1140,0,1140
2016,5,13303,MIA,33,14293,PUJ,224,19805,AA,1,Passengers,28360,0,28360
2016,5,13303,MIA,33,14293,PUJ,224,20310,K8,1,Passengers,0,148,148
2016,5,13303,MIA,33,14293,PUJ,224,19552,LA,0,Passengers,1563,0,1563
2016,5,13303,MIA,33,14293,PUJ,224,20207,XP,1,Passengers,0,140,140
2016,5,13303,MIA,33,14496,REC,316,19805,AA,1,Passengers,607,0,607
2016,5,13303,MIA,33,14637,RTB,131,19805,AA,1,Passengers,888,0,888
2016,5,13303,MIA,33,14637,RTB,131,20452,YX,1,Passengers,265,0,265
2016,5,13303,MIA,33,14677,SAL,118,19805,AA,1,Passengers,9126,0,9126
2016,5,13303,MIA,33,14677,SAL,118,19574,TA,0,Passengers,6095,0,6095
2016,5,13303,MIA,33,14681,SAP,131,19805,AA,1,Passengers,9318,0,9318
2016,5,13303,MIA,33,14681,SAP,131,19574,TA,0,Passengers,4499,0,4499
2016,5,13303,MIA,33,14717,SCL,324,19805,AA,1,Passengers,11017,0,11017
2016,5,13303,MIA,33,14717,SCL,324,19552,LA,0,Passengers,27657,0,27657
2016,5,13303,MIA,33,14722,SCU,219,21161,09Q,1,Passengers,0,99,99
2016,5,13303,MIA,33,14722,SCU,219,21672,8I,0,Passengers,265,0,265
2016,5,13303,MIA,33,14722,SCU,219,19805,AA,1,Passengers,0,676,676
2016,5,13303,MIA,33,14722,SCU,219,21650,EE,1,Passengers,0,1183,1183
2016,5,13303,MIA,33,14739,SDQ,224,19805,AA,1,Passengers,27955,0,27955
2016,5,13303,MIA,33,14838,SJO,110,19805,AA,1,Passengers,22518,0,22518
2016,5,13303,MIA,33,14838,SJO,110,21650,EE,1,Passengers,0,53,53
2016,5,13303,MIA,33,14849,SKB,275,19805,AA,1,Passengers,8482,0,8482
2016,5,13303,MIA,33,14918,SNN,441,19532,AF,0,Passengers,345,0,345
2016,5,13303,MIA,33,14924,SNU,219,21161,09Q,1,Passengers,0,417,417
2016,5,13303,MIA,33,14924,SNU,219,19805,AA,1,Passengers,0,3814,3814
2016,5,13303,MIA,33,14924,SNU,219,21650,EE,1,Passengers,0,1498,1498
2016,5,13303,MIA,33,14924,SNU,219,20398,MQ,1,Passengers,0,306,306
2016,5,13303,MIA,33,14991,SSA,316,19805,AA,1,Passengers,394,0,394
2016,5,13303,MIA,33,15013,STI,224,19805,AA,1,Passengers,7714,0,7714
2016,5,13303,MIA,33,15058,SVO,475,19573,SU,0,Passengers,4701,0,4701
2016,5,13303,MIA,33,15084,SXM,264,19805,AA,1,Passengers,13405,0,13405
2016,5,13303,MIA,33,15147,TCB,204,21650,EE,1,Passengers,0,1,1
2016,5,13303,MIA,33,15192,TGU,131,19805,AA,1,Passengers,10422,0,10422
2016,5,13303,MIA,33,15455,UIO,337,19805,AA,1,Passengers,16480,0,16480
2016,5,13303,MIA,33,15455,UIO,337,20348,XL,0,Passengers,6381,0,6381
2016,5,13303,MIA,33,15513,UVF,276,19805,AA,1,Passengers,9184,0,9184
2016,5,13303,MIA,33,15595,VIE,403,19873,OS,0,Passengers,7097,0,7097
2016,5,13303,MIA,33,15604,VKO,475,21568,VJT,0,Passengers,0,9,9
2016,5,13303,MIA,33,15643,VVI,312,19805,AA,1,Passengers,4060,0,4060
2016,5,13303,MIA,33,16217,YUL,941,19805,AA,1,Passengers,16556,0,16556
2016,5,13303,MIA,33,16217,YUL,941,21610,RV,0,Passengers,855,0,855
2016,5,13303,MIA,33,16271,YYZ,936,21437,13Q,0,Passengers,0,17,17
2016,5,13303,MIA,33,16271,YYZ,936,19805,AA,1,Passengers,22111,0,22111
2016,5,13303,MIA,33,16271,YYZ,936,19531,AC,0,Passengers,0,303,303
2016,5,13303,MIA,33,16271,YYZ,936,19790,DL,1,Passengers,0,229,229
2016,5,13303,MIA,33,16271,YYZ,936,20402,GL,1,Passengers,0,283,283
2016,5,13303,MIA,33,16271,YYZ,936,21610,RV,0,Passengers,15750,0,15750
2016,5,13303,MIA,33,16321,ZRH,486,20233,LX,0,Passengers,20693,0,20693
2016,5,13303,MIA,33,16322,ZSA,204,20452,YX,1,Passengers,890,0,890
2016,5,13342,MKE,45,11032,CUN,148,19393,WN,1,Passengers,1203,0,1203
2016,5,13342,MKE,45,16042,YEG,916,20304,OO,1,Passengers,54,0,54
2016,5,13342,MKE,45,16097,YKF,936,20398,MQ,1,Passengers,29,0,29
2016,5,13342,MKE,45,16271,YYZ,936,20293,ZX,0,Passengers,2832,0,2832
2016,5,13398,MMU,21,11000,CIA,450,21568,VJT,0,Passengers,0,2,2
2016,5,13398,MMU,21,12900,LBG,427,21423,12Q,0,Passengers,0,3,3
2016,5,13398,MMU,21,13605,NAS,204,21437,13Q,0,Passengers,0,6,6
2016,5,13398,MMU,21,16271,YYZ,936,21437,13Q,0,Passengers,0,4,4
2016,5,13439,MPB,33,13746,NSB,204,20253,9K,1,Passengers,198,0,198
2016,5,13461,MQY,54,16217,YUL,941,20303,NLQ,0,Passengers,0,6,6
2016,5,13487,MSP,63,10292,AMS,461,19790,DL,1,Passengers,42537,0,42537
2016,5,13487,MSP,63,10920,CDG,427,19532,AF,0,Passengers,7961,0,7961
2016,5,13487,MSP,63,10920,CDG,427,19790,DL,1,Passengers,14431,0,14431
2016,5,13487,MSP,63,11032,CUN,148,19790,DL,1,Passengers,4654,0,4654
2016,5,13487,MSP,63,11032,CUN,148,20422,SY,1,Passengers,2913,0,2913
2016,5,13487,MSP,63,11760,FRA,429,20120,DE,0,Passengers,417,0,417
2016,5,13487,MSP,63,12651,KEF,439,19790,DL,1,Passengers,1679,0,1679
2016,5,13487,MSP,63,12651,KEF,439,19546,FI,0,Passengers,7551,0,7551
2016,5,13487,MSP,63,12972,LHR,493,19790,DL,1,Passengers,11021,0,11021
2016,5,13487,MSP,63,13744,NRT,736,19790,DL,1,Passengers,13824,0,13824
2016,5,13487,MSP,63,14293,PUJ,224,19790,DL,1,Passengers,1079,0,1079
2016,5,13487,MSP,63,14293,PUJ,224,20422,SY,1,Passengers,524,0,524
2016,5,13487,MSP,63,14312,PVR,148,20422,SY,1,Passengers,105,0,105
2016,5,13487,MSP,63,16042,YEG,916,20402,GL,1,Passengers,0,150,150
2016,5,13487,MSP,63,16042,YEG,916,20304,OO,1,Passengers,8752,0,8752
2016,5,13487,MSP,63,16173,YQR,921,20363,9E,1,Passengers,6677,0,6677
2016,5,13487,MSP,63,16217,YUL,941,20363,9E,1,Passengers,7392,0,7392
2016,5,13487,MSP,63,16229,YVR,906,21167,CP,1,Passengers,7912,0,7912
2016,5,13487,MSP,63,16229,YVR,906,19790,DL,1,Passengers,1160,0,1160
2016,5,13487,MSP,63,16232,YWG,926,20363,9E,1,Passengers,8101,0,8101
2016,5,13487,MSP,63,16232,YWG,926,19790,DL,1,Passengers,6013,0,6013
2016,5,13487,MSP,63,16232,YWG,926,20304,OO,1,Passengers,3121,0,3121
2016,5,13487,MSP,63,16242,YXE,921,20363,9E,1,Passengers,7780,0,7780
2016,5,13487,MSP,63,16257,YYC,916,20304,OO,1,Passengers,8026,0,8026
2016,5,13487,MSP,63,16271,YYZ,936,20363,9E,1,Passengers,10010,0,10010
2016,5,13487,MSP,63,16271,YYZ,936,19531,AC,0,Passengers,0,54,54
2016,5,13487,MSP,63,16271,YYZ,936,19790,DL,1,Passengers,5829,0,5829
2016,5,13487,MSP,63,16271,YYZ,936,20366,EV,1,Passengers,760,0,760
2016,5,13487,MSP,63,16271,YYZ,936,20402,GL,1,Passengers,0,150,150
2016,5,13487,MSP,63,16271,YYZ,936,20293,ZX,0,Passengers,9041,0,9041
2016,5,13495,MSY,72,10846,BZE,106,19977,UA,1,Passengers,103,0,103
2016,5,13495,MSY,72,11032,CUN,148,19534,AM,0,Passengers,0,334,334
2016,5,13495,MSY,72,11032,CUN,148,19790,DL,1,Passengers,856,0,856
2016,5,13495,MSY,72,11032,CUN,148,20310,K8,1,Passengers,0,127,127
2016,5,13495,MSY,72,11032,CUN,148,20416,NK,1,Passengers,62,0,62
2016,5,13495,MSY,72,11032,CUN,148,19961,TS,0,Passengers,156,0,156
2016,5,13495,MSY,72,11032,CUN,148,19977,UA,1,Passengers,553,0,553
2016,5,13495,MSY,72,11244,CZM,148,19977,UA,1,Passengers,144,0,144
2016,5,13495,MSY,72,11868,GCM,233,19977,UA,1,Passengers,82,0,82
2016,5,13495,MSY,72,12010,GUA,127,19977,UA,1,Passengers,140,0,140
2016,5,13495,MSY,72,12972,LHR,493,19977,UA,1,Passengers,83,0,83
2016,5,13495,MSY,72,12990,LIR,110,19977,UA,1,Passengers,155,0,155
2016,5,13495,MSY,72,13605,NAS,204,19977,UA,1,Passengers,254,0,254
2016,5,13495,MSY,72,13605,NAS,204,20207,XP,1,Passengers,0,150,150
2016,5,13495,MSY,72,14286,PTY,162,19770,CM,0,Passengers,2505,0,2505
2016,5,13495,MSY,72,14293,PUJ,224,21161,09Q,1,Passengers,0,407,407
2016,5,13495,MSY,72,14681,SAP,131,20416,NK,1,Passengers,106,0,106
2016,5,13495,MSY,72,15192,TGU,131,19977,UA,1,Passengers,98,0,98
2016,5,13495,MSY,72,16042,YEG,916,19961,TS,0,Passengers,156,0,156
2016,5,13495,MSY,72,16271,YYZ,936,20206,QK,0,Passengers,3812,0,3812
2016,5,13495,MSY,72,16321,ZRH,486,21421,PP,0,Passengers,0,2,2
2016,5,13577,MYR,37,16215,YTZ,936,21226,PD,0,Passengers,761,0,761
2016,5,13577,MYR,37,16271,YYZ,936,20229,WS,0,Passengers,1916,0,1916
2016,5,16719,N2C,36,10621,BIM,204,21635,LF,1,Passengers,0,56,56
2016,5,13796,OAK,91,10357,ARN,484,21579,DY,0,Passengers,6542,0,6542
2016,5,13796,OAK,91,10638,BJX,148,21351,Y4,0,Passengers,1983,0,1983
2016,5,13796,OAK,91,10920,CDG,427,19532,AF,0,Passengers,179,0,179
2016,5,13796,OAK,91,11874,GDL,148,21351,Y4,0,Passengers,10396,0,10396
2016,5,13796,OAK,91,12966,LGW,493,21579,DY,0,Passengers,4478,0,4478
2016,5,13796,OAK,91,12972,LHR,493,19682,VS,0,Passengers,200,0,200
2016,5,13796,OAK,91,13370,MLM,148,21351,Y4,0,Passengers,3557,0,3557
2016,5,13796,OAK,91,13952,OSL,465,21579,DY,0,Passengers,4668,0,4668
2016,5,13796,OAK,91,15210,TIJ,148,21351,Y4,0,Passengers,1580,0,1580
2016,5,13830,OGG,2,16229,YVR,906,21439,14Q,0,Passengers,0,7,7
2016,5,13830,OGG,2,16229,YVR,906,21610,RV,0,Passengers,4055,0,4055
2016,5,13830,OGG,2,16229,YVR,906,20229,WS,0,Passengers,9594,0,9594
2016,5,13871,OMA,65,16271,YYZ,936,21437,13Q,0,Passengers,0,8,8
2016,5,13891,ONT,91,11874,GDL,148,19534,AM,0,Passengers,3725,0,3725
2016,5,13891,ONT,91,11874,GDL,148,21351,Y4,0,Passengers,7302,0,7302
2016,5,13898,OPF,33,10678,BMA,484,21646,24Q,0,Passengers,0,5,5
2016,5,13930,ORD,41,10287,AMM,639,19568,RJ,0,Passengers,11783,0,11783
2016,5,13930,ORD,41,10292,AMS,461,19551,KL,0,Passengers,15295,0,15295
2016,5,13930,ORD,41,10292,AMS,461,19977,UA,1,Passengers,8985,0,8985
2016,5,13930,ORD,41,10357,ARN,484,19571,SK,0,Passengers,11956,0,11956
2016,5,13930,ORD,41,10411,AUA,277,19977,UA,1,Passengers,1054,0,1054
2016,5,13930,ORD,41,10415,AUH,678,21107,EY,0,Passengers,22019,0,22019
2016,5,13930,ORD,41,10752,BRU,409,19977,UA,1,Passengers,7689,0,7689
2016,5,13930,ORD,41,10920,CDG,427,19805,AA,1,Passengers,8200,0,8200
2016,5,13930,ORD,41,10920,CDG,427,19532,AF,0,Passengers,10257,0,10257
2016,5,13930,ORD,41,10920,CDG,427,19977,UA,1,Passengers,11162,0,11162
2016,5,13930,ORD,41,11118,CPH,419,19571,SK,0,Passengers,12791,0,12791
2016,5,13930,ORD,41,11032,CUN,148,19805,AA,1,Passengers,10497,0,10497
2016,5,13930,ORD,41,11032,CUN,148,20436,F9,1,Passengers,0,9670,9670
2016,5,13930,ORD,41,11032,CUN,148,19977,UA,1,Passengers,19385,0,19385
2016,5,13930,ORD,41,11290,DEL,733,19533,AI,0,Passengers,16564,0,16564
2016,5,13930,ORD,41,11369,DOH,664,21262,QR,0,Passengers,20849,0,20849
2016,5,13930,ORD,41,11435,DUB,441,19805,AA,1,Passengers,10465,0,10465
2016,5,13930,ORD,41,11435,DUB,441,19623,EI,0,Passengers,25680,0,25680
2016,5,13930,ORD,41,11435,DUB,441,19977,UA,1,Passengers,1952,0,1952
2016,5,13930,ORD,41,11444,DUS,429,19805,AA,1,Passengers,5106,0,5106
2016,5,13930,ORD,41,11455,DXB,678,20392,EK,0,Passengers,19844,0,19844
2016,5,13930,ORD,41,11488,EDI,493,19977,UA,1,Passengers,1258,0,1258
2016,5,13930,ORD,41,11651,FCO,450,19805,AA,1,Passengers,12318,0,12318
2016,5,13930,ORD,41,11651,FCO,450,19539,AZ,0,Passengers,1798,0,1798
2016,5,13930,ORD,41,11651,FCO,450,19977,UA,1,Passengers,9497,0,9497
2016,5,13930,ORD,41,11760,FRA,429,19554,LH,0,Passengers,36890,0,36890
2016,5,13930,ORD,41,11760,FRA,429,19977,UA,1,Passengers,23227,0,23227
2016,5,13930,ORD,41,11874,GDL,148,19534,AM,0,Passengers,7867,0,7867
2016,5,13930,ORD,41,11874,GDL,148,21351,Y4,0,Passengers,2626,0,2626
2016,5,13930,ORD,41,11988,GRU,316,19977,UA,1,Passengers,9923,0,9923
2016,5,13930,ORD,41,12026,GVA,486,21568,VJT,0,Passengers,0,8,8
2016,5,13930,ORD,41,12101,HEL,425,19538,AY,0,Passengers,7643,0,7643
2016,5,13930,ORD,41,12143,HKG,729,19779,CX,0,Passengers,15681,0,15681
2016,5,13930,ORD,41,12143,HKG,729,19977,UA,1,Passengers,15157,0,15157
2016,5,13930,ORD,41,12277,ICN,778,19550,KE,0,Passengers,13801,0,13801
2016,5,13930,ORD,41,12277,ICN,778,20277,OZ,0,Passengers,10147,0,10147
2016,5,13930,ORD,41,12395,IST,679,19821,TK,0,Passengers,18956,0,18956
2016,5,13930,ORD,41,12651,KEF,439,19546,FI,0,Passengers,4768,0,4768
2016,5,13930,ORD,41,12972,LHR,493,19805,AA,1,Passengers,39445,0,39445
2016,5,13930,ORD,41,12972,LHR,493,19540,BA,0,Passengers,29112,0,29112
2016,5,13930,ORD,41,12972,LHR,493,19977,UA,1,Passengers,21214,0,21214
2016,5,13930,ORD,41,12972,LHR,493,19682,VS,0,Passengers,8825,0,8825
2016,5,13930,ORD,41,12990,LIR,110,20207,XP,1,Passengers,0,719,719
2016,5,13930,ORD,41,13156,MAD,482,19547,IB,0,Passengers,15897,0,15897
2016,5,13930,ORD,41,13165,MAN,493,19805,AA,1,Passengers,7185,0,7185
2016,5,13930,ORD,41,13180,MBJ,243,19805,AA,1,Passengers,1506,0,1506
2016,5,13930,ORD,41,13180,MBJ,243,19977,UA,1,Passengers,1077,0,1077
2016,5,13930,ORD,41,13180,MBJ,243,20207,XP,1,Passengers,0,1751,1751
2016,5,13930,ORD,41,13252,MEX,148,19534,AM,0,Passengers,20070,0,20070
2016,5,13930,ORD,41,13252,MEX,148,19977,UA,1,Passengers,8629,0,8629
2016,5,13930,ORD,41,13252,MEX,148,21351,Y4,0,Passengers,7217,0,7217
